,age,gender,race,age_group
4442,24,1,0,"(18, 25]"
4443,24,1,0,"(18, 25]"
4444,24,1,0,"(18, 25]"
4445,24,1,0,"(18, 25]"
4446,24,1,0,"(18, 25]"
4447,24,1,0,"(18, 25]"
4448,24,1,0,"(18, 25]"
4449,24,1,0,"(18, 25]"
4450,24,1,0,"(18, 25]"
4451,24,1,0,"(18, 25]"
4452,24,1,0,"(18, 25]"
4453,24,1,0,"(18, 25]"
4454,24,1,0,"(18, 25]"
4455,24,1,0,"(18, 25]"
4456,24,1,0,"(18, 25]"
4457,24,1,0,"(18, 25]"
4458,24,1,0,"(18, 25]"
4459,24,1,0,"(18, 25]"
4460,24,1,0,"(18, 25]"
4461,24,1,0,"(18, 25]"
4462,24,1,0,"(18, 25]"
4463,24,1,0,"(18, 25]"
4464,24,1,0,"(18, 25]"
4465,24,1,0,"(18, 25]"
4466,24,1,0,"(18, 25]"
4467,24,1,0,"(18, 25]"
4468,24,1,0,"(18, 25]"
4469,24,1,0,"(18, 25]"
4470,24,1,0,"(18, 25]"
4471,24,1,0,"(18, 25]"
4472,24,1,0,"(18, 25]"
4473,24,1,0,"(18, 25]"
4474,24,1,0,"(18, 25]"
4475,24,1,0,"(18, 25]"
4476,24,1,0,"(18, 25]"
4477,24,1,0,"(18, 25]"
4478,24,1,0,"(18, 25]"
4479,24,1,0,"(18, 25]"
4480,24,1,0,"(18, 25]"
4481,24,1,0,"(18, 25]"
4482,24,1,0,"(18, 25]"
4483,24,1,0,"(18, 25]"
4484,24,1,0,"(18, 25]"
4485,24,1,0,"(18, 25]"
4486,24,1,0,"(18, 25]"
4487,24,1,0,"(18, 25]"
4488,24,1,0,"(18, 25]"
4489,24,1,0,"(18, 25]"
4490,24,1,0,"(18, 25]"
4491,24,1,0,"(18, 25]"
4492,24,1,0,"(18, 25]"
4493,24,1,0,"(18, 25]"
4494,24,1,0,"(18, 25]"
4495,24,1,0,"(18, 25]"
4496,24,1,0,"(18, 25]"
4497,24,1,0,"(18, 25]"
4498,24,1,0,"(18, 25]"
4499,24,1,0,"(18, 25]"
4500,24,1,0,"(18, 25]"
4501,24,1,0,"(18, 25]"
4502,24,1,0,"(18, 25]"
4503,24,1,0,"(18, 25]"
4504,24,1,0,"(18, 25]"
4505,24,1,0,"(18, 25]"
4506,24,1,0,"(18, 25]"
4507,24,1,0,"(18, 25]"
4508,24,1,0,"(18, 25]"
4509,24,1,0,"(18, 25]"
4510,24,1,0,"(18, 25]"
4511,24,1,0,"(18, 25]"
4512,24,1,0,"(18, 25]"
4513,24,1,0,"(18, 25]"
4514,24,1,0,"(18, 25]"
4515,24,1,0,"(18, 25]"
4516,24,1,0,"(18, 25]"
4517,24,1,0,"(18, 25]"
4518,24,1,0,"(18, 25]"
4519,24,1,0,"(18, 25]"
4520,24,1,0,"(18, 25]"
4521,24,1,0,"(18, 25]"
4522,24,1,0,"(18, 25]"
4523,24,1,0,"(18, 25]"
4524,24,1,0,"(18, 25]"
4525,24,1,0,"(18, 25]"
4526,24,1,0,"(18, 25]"
4527,24,1,0,"(18, 25]"
4528,24,1,0,"(18, 25]"
4529,24,1,0,"(18, 25]"
4530,24,1,0,"(18, 25]"
4531,24,1,0,"(18, 25]"
4532,24,1,0,"(18, 25]"
4533,24,1,0,"(18, 25]"
4534,24,1,1,"(18, 25]"
4535,24,1,1,"(18, 25]"
4536,24,1,1,"(18, 25]"
4537,24,1,1,"(18, 25]"
4538,24,1,1,"(18, 25]"
4539,24,1,1,"(18, 25]"
4540,24,1,1,"(18, 25]"
4541,24,1,1,"(18, 25]"
4542,24,1,1,"(18, 25]"
4543,24,1,1,"(18, 25]"
4544,24,1,1,"(18, 25]"
4545,24,1,1,"(18, 25]"
4546,24,1,1,"(18, 25]"
4547,24,1,1,"(18, 25]"
4548,24,1,1,"(18, 25]"
4549,24,1,1,"(18, 25]"
4550,24,1,1,"(18, 25]"
4551,24,1,1,"(18, 25]"
4552,24,1,1,"(18, 25]"
4553,24,1,1,"(18, 25]"
4554,24,1,1,"(18, 25]"
4555,24,1,1,"(18, 25]"
4556,24,1,1,"(18, 25]"
4557,24,1,1,"(18, 25]"
4558,24,1,1,"(18, 25]"
4559,24,1,1,"(18, 25]"
4560,24,1,1,"(18, 25]"
4561,24,1,1,"(18, 25]"
4562,24,1,1,"(18, 25]"
4563,24,1,1,"(18, 25]"
4564,24,1,1,"(18, 25]"
4565,24,1,1,"(18, 25]"
4566,24,1,1,"(18, 25]"
4567,24,1,1,"(18, 25]"
4568,24,1,1,"(18, 25]"
4569,24,1,1,"(18, 25]"
4570,24,1,1,"(18, 25]"
4571,24,1,1,"(18, 25]"
4572,24,1,1,"(18, 25]"
4573,24,1,1,"(18, 25]"
4574,24,1,1,"(18, 25]"
4575,24,1,1,"(18, 25]"
4576,24,1,1,"(18, 25]"
4577,24,1,1,"(18, 25]"
4578,24,1,1,"(18, 25]"
4579,24,1,1,"(18, 25]"
4580,24,1,1,"(18, 25]"
4581,24,1,1,"(18, 25]"
4582,24,1,1,"(18, 25]"
4583,24,1,1,"(18, 25]"
4584,24,1,1,"(18, 25]"
4585,24,1,1,"(18, 25]"
4586,24,1,1,"(18, 25]"
4587,24,1,1,"(18, 25]"
4588,24,1,1,"(18, 25]"
4589,24,1,1,"(18, 25]"
4590,24,1,1,"(18, 25]"
4591,24,1,1,"(18, 25]"
4592,24,1,1,"(18, 25]"
4593,24,1,1,"(18, 25]"
4594,24,1,1,"(18, 25]"
4595,24,1,1,"(18, 25]"
4596,24,1,1,"(18, 25]"
4597,24,1,1,"(18, 25]"
4598,24,1,1,"(18, 25]"
4599,24,1,1,"(18, 25]"
4600,24,1,1,"(18, 25]"
4601,24,1,1,"(18, 25]"
4602,24,1,1,"(18, 25]"
4603,24,1,1,"(18, 25]"
4604,24,1,1,"(18, 25]"
4605,24,1,1,"(18, 25]"
4606,24,1,1,"(18, 25]"
4607,24,1,1,"(18, 25]"
4608,24,1,1,"(18, 25]"
4609,24,1,1,"(18, 25]"
4610,24,1,1,"(18, 25]"
4611,24,1,1,"(18, 25]"
4612,24,1,1,"(18, 25]"
4613,24,1,1,"(18, 25]"
4614,24,1,1,"(18, 25]"
4615,24,1,1,"(18, 25]"
4616,24,1,1,"(18, 25]"
4617,24,1,1,"(18, 25]"
4618,24,1,1,"(18, 25]"
4619,24,1,1,"(18, 25]"
4620,24,1,1,"(18, 25]"
4621,24,1,1,"(18, 25]"
4622,24,1,1,"(18, 25]"
4623,24,1,1,"(18, 25]"
4624,24,1,1,"(18, 25]"
4625,24,1,1,"(18, 25]"
4626,24,1,1,"(18, 25]"
4627,24,1,2,"(18, 25]"
4628,24,1,2,"(18, 25]"
4629,24,1,2,"(18, 25]"
4630,24,1,2,"(18, 25]"
4631,24,1,2,"(18, 25]"
4632,24,1,2,"(18, 25]"
4633,24,1,2,"(18, 25]"
4634,24,1,2,"(18, 25]"
4635,24,1,2,"(18, 25]"
4636,24,1,2,"(18, 25]"
4637,24,1,2,"(18, 25]"
4638,24,1,2,"(18, 25]"
4639,24,1,2,"(18, 25]"
4640,24,1,2,"(18, 25]"
4641,24,1,2,"(18, 25]"
4642,24,1,2,"(18, 25]"
4643,24,1,2,"(18, 25]"
4644,24,1,2,"(18, 25]"
4645,24,1,2,"(18, 25]"
4646,24,1,2,"(18, 25]"
4647,24,1,2,"(18, 25]"
4648,24,1,2,"(18, 25]"
4649,24,1,2,"(18, 25]"
4650,24,1,2,"(18, 25]"
4651,24,1,2,"(18, 25]"
4652,24,1,2,"(18, 25]"
4653,24,1,2,"(18, 25]"
4654,24,1,2,"(18, 25]"
4655,24,1,2,"(18, 25]"
4656,24,1,2,"(18, 25]"
4657,24,1,2,"(18, 25]"
4658,24,1,2,"(18, 25]"
4659,24,1,2,"(18, 25]"
4660,24,1,2,"(18, 25]"
4661,24,1,2,"(18, 25]"
4662,24,1,2,"(18, 25]"
4663,24,1,2,"(18, 25]"
4664,24,1,2,"(18, 25]"
4665,24,1,2,"(18, 25]"
4666,24,1,2,"(18, 25]"
4667,24,1,2,"(18, 25]"
4668,24,1,2,"(18, 25]"
4669,24,1,2,"(18, 25]"
4670,24,1,2,"(18, 25]"
4671,24,1,2,"(18, 25]"
4672,24,1,2,"(18, 25]"
4673,24,1,2,"(18, 25]"
4674,24,1,2,"(18, 25]"
4675,24,1,2,"(18, 25]"
4676,24,1,2,"(18, 25]"
4677,24,1,2,"(18, 25]"
4678,24,1,2,"(18, 25]"
4679,24,1,2,"(18, 25]"
4680,24,1,2,"(18, 25]"
4681,24,1,2,"(18, 25]"
4682,24,1,2,"(18, 25]"
4683,24,1,2,"(18, 25]"
4684,24,1,2,"(18, 25]"
4685,24,1,2,"(18, 25]"
4686,24,1,2,"(18, 25]"
4687,24,1,2,"(18, 25]"
4688,24,1,2,"(18, 25]"
4689,24,1,2,"(18, 25]"
4690,24,1,2,"(18, 25]"
4691,24,1,2,"(18, 25]"
4692,24,1,2,"(18, 25]"
4693,24,1,2,"(18, 25]"
4694,24,1,2,"(18, 25]"
4695,24,1,2,"(18, 25]"
4696,24,1,2,"(18, 25]"
4697,24,1,2,"(18, 25]"
4698,24,1,2,"(18, 25]"
4699,24,1,2,"(18, 25]"
4700,24,1,2,"(18, 25]"
4701,24,1,2,"(18, 25]"
4702,24,1,2,"(18, 25]"
4703,24,1,2,"(18, 25]"
4704,24,1,2,"(18, 25]"
4705,24,1,2,"(18, 25]"
4706,24,1,2,"(18, 25]"
4707,24,1,2,"(18, 25]"
4708,24,1,2,"(18, 25]"
4709,24,1,2,"(18, 25]"
4710,24,1,2,"(18, 25]"
4711,24,1,2,"(18, 25]"
4712,24,1,2,"(18, 25]"
4713,24,1,2,"(18, 25]"
4714,24,1,2,"(18, 25]"
4715,24,1,2,"(18, 25]"
4716,24,1,2,"(18, 25]"
4717,24,1,2,"(18, 25]"
4718,24,1,2,"(18, 25]"
4719,24,1,2,"(18, 25]"
4720,24,1,2,"(18, 25]"
4721,24,1,2,"(18, 25]"
4722,24,1,2,"(18, 25]"
4723,24,1,2,"(18, 25]"
4724,24,1,2,"(18, 25]"
4725,24,1,2,"(18, 25]"
4726,24,1,2,"(18, 25]"
4727,24,1,2,"(18, 25]"
4728,24,1,2,"(18, 25]"
4729,24,1,2,"(18, 25]"
4730,24,1,2,"(18, 25]"
4731,24,1,2,"(18, 25]"
4732,24,1,2,"(18, 25]"
4733,24,1,2,"(18, 25]"
4734,24,1,2,"(18, 25]"
4735,24,1,2,"(18, 25]"
4736,24,1,2,"(18, 25]"
4737,24,1,2,"(18, 25]"
4738,24,1,2,"(18, 25]"
4739,24,1,2,"(18, 25]"
4740,24,1,2,"(18, 25]"
4741,24,1,2,"(18, 25]"
4742,24,1,2,"(18, 25]"
4743,24,1,2,"(18, 25]"
4744,24,1,2,"(18, 25]"
4745,24,1,2,"(18, 25]"
4746,24,1,2,"(18, 25]"
4747,24,1,2,"(18, 25]"
4748,24,1,2,"(18, 25]"
4749,24,1,2,"(18, 25]"
4750,24,1,2,"(18, 25]"
4751,24,1,2,"(18, 25]"
4752,24,1,2,"(18, 25]"
4753,24,1,2,"(18, 25]"
4754,24,1,2,"(18, 25]"
4755,24,1,2,"(18, 25]"
4756,24,1,2,"(18, 25]"
4757,24,1,2,"(18, 25]"
4758,24,1,2,"(18, 25]"
4759,24,1,2,"(18, 25]"
4760,24,1,2,"(18, 25]"
4761,24,1,2,"(18, 25]"
4762,24,1,2,"(18, 25]"
4763,24,1,2,"(18, 25]"
4764,24,1,2,"(18, 25]"
4765,24,1,2,"(18, 25]"
4766,24,1,2,"(18, 25]"
4767,24,1,2,"(18, 25]"
4768,24,1,2,"(18, 25]"
4769,24,1,2,"(18, 25]"
4770,24,1,2,"(18, 25]"
4771,24,1,2,"(18, 25]"
4772,24,1,2,"(18, 25]"
4773,24,1,2,"(18, 25]"
4774,24,1,2,"(18, 25]"
4775,24,1,2,"(18, 25]"
4776,24,1,2,"(18, 25]"
4777,24,1,2,"(18, 25]"
4778,24,1,2,"(18, 25]"
4779,24,1,2,"(18, 25]"
4780,24,1,2,"(18, 25]"
4781,24,1,2,"(18, 25]"
4782,24,1,2,"(18, 25]"
4783,24,1,2,"(18, 25]"
4784,24,1,2,"(18, 25]"
4785,24,1,2,"(18, 25]"
4786,24,1,2,"(18, 25]"
4787,24,1,2,"(18, 25]"
4788,24,1,2,"(18, 25]"
4789,24,1,2,"(18, 25]"
4790,24,1,2,"(18, 25]"
4791,24,1,2,"(18, 25]"
4792,24,1,2,"(18, 25]"
4793,24,1,2,"(18, 25]"
4794,24,1,2,"(18, 25]"
4795,24,1,2,"(18, 25]"
4796,24,1,2,"(18, 25]"
4797,24,1,2,"(18, 25]"
4798,24,1,2,"(18, 25]"
4799,24,1,2,"(18, 25]"
4800,24,1,2,"(18, 25]"
4801,24,1,2,"(18, 25]"
4802,24,1,2,"(18, 25]"
4803,24,1,2,"(18, 25]"
4804,24,1,2,"(18, 25]"
4805,24,1,2,"(18, 25]"
4806,24,1,2,"(18, 25]"
4807,24,1,2,"(18, 25]"
4808,24,1,2,"(18, 25]"
4809,24,1,2,"(18, 25]"
4810,24,1,3,"(18, 25]"
4811,24,1,3,"(18, 25]"
4812,24,1,3,"(18, 25]"
4813,24,1,3,"(18, 25]"
4814,24,1,3,"(18, 25]"
4815,24,1,3,"(18, 25]"
4816,24,1,3,"(18, 25]"
4817,24,1,3,"(18, 25]"
4818,24,1,3,"(18, 25]"
4819,24,1,3,"(18, 25]"
4820,24,1,3,"(18, 25]"
4821,24,1,3,"(18, 25]"
4822,24,1,3,"(18, 25]"
4823,24,1,3,"(18, 25]"
4824,24,1,3,"(18, 25]"
4825,24,1,3,"(18, 25]"
4826,24,1,3,"(18, 25]"
4827,24,1,3,"(18, 25]"
4828,24,1,3,"(18, 25]"
4829,24,1,3,"(18, 25]"
4830,24,1,3,"(18, 25]"
4831,24,1,3,"(18, 25]"
4832,24,1,3,"(18, 25]"
4833,24,1,3,"(18, 25]"
4834,24,1,3,"(18, 25]"
4835,24,1,3,"(18, 25]"
4836,24,1,3,"(18, 25]"
4837,24,1,3,"(18, 25]"
4838,24,1,3,"(18, 25]"
4839,24,1,3,"(18, 25]"
4840,24,1,3,"(18, 25]"
4841,24,1,3,"(18, 25]"
4842,24,1,3,"(18, 25]"
4843,24,1,3,"(18, 25]"
4844,24,1,3,"(18, 25]"
4845,24,1,3,"(18, 25]"
4846,24,1,3,"(18, 25]"
4847,24,1,3,"(18, 25]"
4848,24,1,3,"(18, 25]"
4849,24,1,3,"(18, 25]"
4850,24,1,3,"(18, 25]"
4851,24,1,3,"(18, 25]"
4852,24,1,3,"(18, 25]"
4853,24,1,3,"(18, 25]"
4854,24,1,3,"(18, 25]"
4855,24,1,3,"(18, 25]"
4856,24,1,3,"(18, 25]"
4857,24,1,3,"(18, 25]"
4858,24,1,3,"(18, 25]"
4859,24,1,3,"(18, 25]"
4860,24,1,3,"(18, 25]"
4861,24,1,3,"(18, 25]"
4862,24,1,3,"(18, 25]"
4863,24,1,3,"(18, 25]"
4864,24,1,3,"(18, 25]"
4865,24,1,3,"(18, 25]"
4866,24,1,3,"(18, 25]"
4867,24,1,3,"(18, 25]"
4868,24,1,3,"(18, 25]"
4869,24,1,3,"(18, 25]"
4870,24,1,3,"(18, 25]"
4871,24,1,3,"(18, 25]"
4872,24,1,3,"(18, 25]"
4873,24,1,3,"(18, 25]"
4874,24,1,3,"(18, 25]"
4875,24,1,3,"(18, 25]"
4876,24,1,3,"(18, 25]"
4877,24,1,3,"(18, 25]"
4878,24,1,3,"(18, 25]"
4879,24,1,3,"(18, 25]"
4880,24,1,3,"(18, 25]"
4881,24,1,3,"(18, 25]"
4882,24,1,3,"(18, 25]"
4883,24,1,3,"(18, 25]"
4884,24,1,3,"(18, 25]"
4885,24,1,3,"(18, 25]"
4886,24,1,3,"(18, 25]"
4887,24,1,3,"(18, 25]"
4888,24,1,3,"(18, 25]"
4889,24,1,3,"(18, 25]"
4890,24,1,3,"(18, 25]"
4891,24,1,3,"(18, 25]"
4892,24,1,3,"(18, 25]"
4893,24,1,3,"(18, 25]"
4894,24,1,3,"(18, 25]"
4895,24,1,3,"(18, 25]"
4896,24,1,3,"(18, 25]"
4897,24,1,3,"(18, 25]"
4898,24,1,3,"(18, 25]"
4899,24,1,3,"(18, 25]"
4900,24,1,3,"(18, 25]"
4901,24,1,3,"(18, 25]"
4902,24,1,3,"(18, 25]"
4903,24,1,3,"(18, 25]"
4904,24,1,3,"(18, 25]"
4905,24,1,3,"(18, 25]"
4906,24,1,3,"(18, 25]"
4907,24,1,3,"(18, 25]"
4908,24,1,3,"(18, 25]"
4909,24,1,3,"(18, 25]"
4910,24,1,3,"(18, 25]"
4911,24,1,3,"(18, 25]"
4912,24,1,3,"(18, 25]"
4913,24,1,3,"(18, 25]"
4914,24,1,3,"(18, 25]"
4915,24,1,3,"(18, 25]"
4916,24,1,3,"(18, 25]"
4917,24,1,3,"(18, 25]"
4918,24,1,3,"(18, 25]"
4919,24,1,3,"(18, 25]"
4920,24,1,3,"(18, 25]"
4921,24,1,3,"(18, 25]"
4922,24,1,3,"(18, 25]"
4923,24,1,3,"(18, 25]"
4924,24,1,4,"(18, 25]"
4925,24,1,4,"(18, 25]"
4926,24,1,4,"(18, 25]"
4927,24,1,4,"(18, 25]"
4928,24,1,4,"(18, 25]"
4929,24,1,4,"(18, 25]"
4930,24,1,4,"(18, 25]"
4931,24,1,4,"(18, 25]"
4932,24,1,4,"(18, 25]"
4933,24,1,4,"(18, 25]"
4934,24,1,4,"(18, 25]"
4935,24,1,4,"(18, 25]"
4936,24,1,4,"(18, 25]"
4937,24,1,4,"(18, 25]"
4938,24,1,4,"(18, 25]"
4939,24,1,4,"(18, 25]"
4940,24,1,4,"(18, 25]"
4941,24,1,4,"(18, 25]"
4942,24,1,4,"(18, 25]"
4943,24,1,4,"(18, 25]"
4944,24,1,4,"(18, 25]"
4945,24,1,4,"(18, 25]"
4946,24,1,4,"(18, 25]"
4947,24,1,4,"(18, 25]"
4948,24,1,4,"(18, 25]"
4949,24,1,4,"(18, 25]"
4950,24,1,4,"(18, 25]"
4951,24,1,4,"(18, 25]"
4952,24,1,4,"(18, 25]"
4953,24,1,4,"(18, 25]"
4954,24,1,4,"(18, 25]"
4955,24,1,4,"(18, 25]"
4956,24,1,4,"(18, 25]"
4957,24,1,4,"(18, 25]"
4958,24,1,4,"(18, 25]"
4959,24,1,4,"(18, 25]"
4960,24,1,4,"(18, 25]"
4961,24,1,4,"(18, 25]"
4962,24,1,4,"(18, 25]"
4963,24,1,4,"(18, 25]"
4964,24,1,4,"(18, 25]"
4965,24,1,4,"(18, 25]"
4966,24,1,4,"(18, 25]"
4967,24,1,4,"(18, 25]"
4968,24,1,4,"(18, 25]"
4969,24,1,4,"(18, 25]"
4970,24,1,4,"(18, 25]"
4971,24,1,4,"(18, 25]"
4972,24,1,4,"(18, 25]"
4973,24,1,4,"(18, 25]"
4974,24,1,4,"(18, 25]"
4975,24,1,4,"(18, 25]"
4976,24,1,4,"(18, 25]"
4977,24,1,4,"(18, 25]"
4978,24,1,4,"(18, 25]"
4979,24,1,4,"(18, 25]"
4980,24,1,4,"(18, 25]"
4981,24,1,4,"(18, 25]"
4982,24,1,4,"(18, 25]"
4983,24,1,4,"(18, 25]"
4984,24,1,4,"(18, 25]"
4985,24,1,4,"(18, 25]"
4986,24,1,4,"(18, 25]"
4987,24,1,4,"(18, 25]"
4988,24,1,4,"(18, 25]"
4989,24,1,4,"(18, 25]"
4990,24,1,4,"(18, 25]"
4991,24,1,4,"(18, 25]"
4992,24,1,4,"(18, 25]"
4993,24,1,4,"(18, 25]"
4994,24,1,4,"(18, 25]"
4995,24,1,4,"(18, 25]"
4996,25,0,0,"(18, 25]"
4997,25,0,0,"(18, 25]"
4998,25,0,0,"(18, 25]"
4999,25,0,0,"(18, 25]"
5000,25,0,0,"(18, 25]"
5001,25,0,0,"(18, 25]"
5002,25,0,0,"(18, 25]"
5003,25,0,0,"(18, 25]"
5004,25,0,0,"(18, 25]"
5005,25,0,0,"(18, 25]"
5006,25,0,0,"(18, 25]"
5007,25,0,0,"(18, 25]"
5008,25,0,0,"(18, 25]"
5009,25,0,0,"(18, 25]"
5010,25,0,0,"(18, 25]"
5011,25,0,0,"(18, 25]"
5012,25,0,0,"(18, 25]"
5013,25,0,0,"(18, 25]"
5014,25,0,0,"(18, 25]"
5015,25,0,0,"(18, 25]"
5016,25,0,0,"(18, 25]"
5017,25,0,0,"(18, 25]"
5018,25,0,0,"(18, 25]"
5019,25,0,0,"(18, 25]"
5020,25,0,0,"(18, 25]"
5021,25,0,0,"(18, 25]"
5022,25,0,0,"(18, 25]"
5023,25,0,0,"(18, 25]"
5024,25,0,0,"(18, 25]"
5025,25,0,0,"(18, 25]"
5026,25,0,0,"(18, 25]"
5027,25,0,0,"(18, 25]"
5028,25,0,0,"(18, 25]"
5029,25,0,0,"(18, 25]"
5030,25,0,0,"(18, 25]"
5031,25,0,0,"(18, 25]"
5032,25,0,0,"(18, 25]"
5033,25,0,0,"(18, 25]"
5034,25,0,0,"(18, 25]"
5035,25,0,0,"(18, 25]"
5036,25,0,0,"(18, 25]"
5037,25,0,0,"(18, 25]"
5038,25,0,0,"(18, 25]"
5039,25,0,0,"(18, 25]"
5040,25,0,0,"(18, 25]"
5041,25,0,0,"(18, 25]"
5042,25,0,0,"(18, 25]"
5043,25,0,0,"(18, 25]"
5044,25,0,0,"(18, 25]"
5045,25,0,0,"(18, 25]"
5046,25,0,0,"(18, 25]"
5047,25,0,0,"(18, 25]"
5048,25,0,0,"(18, 25]"
5049,25,0,0,"(18, 25]"
5050,25,0,0,"(18, 25]"
5051,25,0,0,"(18, 25]"
5052,25,0,0,"(18, 25]"
5053,25,0,0,"(18, 25]"
5054,25,0,0,"(18, 25]"
5055,25,0,0,"(18, 25]"
5056,25,0,0,"(18, 25]"
5057,25,0,0,"(18, 25]"
5058,25,0,0,"(18, 25]"
5059,25,0,0,"(18, 25]"
5060,25,0,0,"(18, 25]"
5061,25,0,0,"(18, 25]"
5062,25,0,0,"(18, 25]"
5063,25,0,0,"(18, 25]"
5064,25,0,0,"(18, 25]"
5065,25,0,0,"(18, 25]"
5066,25,0,0,"(18, 25]"
5067,25,0,0,"(18, 25]"
5068,25,0,0,"(18, 25]"
5069,25,0,0,"(18, 25]"
5070,25,0,0,"(18, 25]"
5071,25,0,0,"(18, 25]"
5072,25,0,0,"(18, 25]"
5073,25,0,0,"(18, 25]"
5074,25,0,0,"(18, 25]"
5075,25,0,0,"(18, 25]"
5076,25,0,0,"(18, 25]"
5077,25,0,0,"(18, 25]"
5078,25,0,0,"(18, 25]"
5079,25,0,0,"(18, 25]"
5080,25,0,0,"(18, 25]"
5081,25,0,0,"(18, 25]"
5082,25,0,0,"(18, 25]"
5083,25,0,0,"(18, 25]"
5084,25,0,0,"(18, 25]"
5085,25,0,0,"(18, 25]"
5086,25,0,0,"(18, 25]"
5087,25,0,0,"(18, 25]"
5088,25,0,0,"(18, 25]"
5089,25,0,0,"(18, 25]"
5090,25,0,0,"(18, 25]"
5091,25,0,0,"(18, 25]"
5092,25,0,0,"(18, 25]"
5093,25,0,0,"(18, 25]"
5094,25,0,0,"(18, 25]"
5095,25,0,0,"(18, 25]"
5096,25,0,0,"(18, 25]"
5097,25,0,0,"(18, 25]"
5098,25,0,0,"(18, 25]"
5099,25,0,0,"(18, 25]"
5100,25,0,0,"(18, 25]"
5101,25,0,0,"(18, 25]"
5102,25,0,0,"(18, 25]"
5103,25,0,0,"(18, 25]"
5104,25,0,0,"(18, 25]"
5105,25,0,0,"(18, 25]"
5106,25,0,1,"(18, 25]"
5107,25,0,1,"(18, 25]"
5108,25,0,1,"(18, 25]"
5109,25,0,1,"(18, 25]"
5110,25,0,1,"(18, 25]"
5111,25,0,1,"(18, 25]"
5112,25,0,1,"(18, 25]"
5113,25,0,1,"(18, 25]"
5114,25,0,1,"(18, 25]"
5115,25,0,1,"(18, 25]"
5116,25,0,1,"(18, 25]"
5117,25,0,1,"(18, 25]"
5118,25,0,1,"(18, 25]"
5119,25,0,1,"(18, 25]"
5120,25,0,1,"(18, 25]"
5121,25,0,1,"(18, 25]"
5122,25,0,1,"(18, 25]"
5123,25,0,1,"(18, 25]"
5124,25,0,1,"(18, 25]"
5125,25,0,1,"(18, 25]"
5126,25,0,1,"(18, 25]"
5127,25,0,1,"(18, 25]"
5128,25,0,1,"(18, 25]"
5129,25,0,1,"(18, 25]"
5130,25,0,1,"(18, 25]"
5131,25,0,1,"(18, 25]"
5132,25,0,1,"(18, 25]"
5133,25,0,1,"(18, 25]"
5134,25,0,1,"(18, 25]"
5135,25,0,1,"(18, 25]"
5136,25,0,1,"(18, 25]"
5137,25,0,1,"(18, 25]"
5138,25,0,1,"(18, 25]"
5139,25,0,1,"(18, 25]"
5140,25,0,1,"(18, 25]"
5141,25,0,1,"(18, 25]"
5142,25,0,1,"(18, 25]"
5143,25,0,1,"(18, 25]"
5144,25,0,1,"(18, 25]"
5145,25,0,1,"(18, 25]"
5146,25,0,1,"(18, 25]"
5147,25,0,1,"(18, 25]"
5148,25,0,1,"(18, 25]"
5149,25,0,1,"(18, 25]"
5150,25,0,1,"(18, 25]"
5151,25,0,1,"(18, 25]"
5152,25,0,1,"(18, 25]"
5153,25,0,1,"(18, 25]"
5154,25,0,1,"(18, 25]"
5155,25,0,1,"(18, 25]"
5156,25,0,1,"(18, 25]"
5157,25,0,1,"(18, 25]"
5158,25,0,1,"(18, 25]"
5159,25,0,1,"(18, 25]"
5160,25,0,1,"(18, 25]"
5161,25,0,1,"(18, 25]"
5162,25,0,1,"(18, 25]"
5163,25,0,1,"(18, 25]"
5164,25,0,1,"(18, 25]"
5165,25,0,1,"(18, 25]"
5166,25,0,1,"(18, 25]"
5167,25,0,1,"(18, 25]"
5168,25,0,1,"(18, 25]"
5169,25,0,1,"(18, 25]"
5170,25,0,2,"(18, 25]"
5171,25,0,2,"(18, 25]"
5172,25,0,2,"(18, 25]"
5173,25,0,2,"(18, 25]"
5174,25,0,2,"(18, 25]"
5175,25,0,2,"(18, 25]"
5176,25,0,2,"(18, 25]"
5177,25,0,2,"(18, 25]"
5178,25,0,2,"(18, 25]"
5179,25,0,2,"(18, 25]"
5180,25,0,2,"(18, 25]"
5181,25,0,2,"(18, 25]"
5182,25,0,2,"(18, 25]"
5183,25,0,2,"(18, 25]"
5184,25,0,2,"(18, 25]"
5185,25,0,2,"(18, 25]"
5186,25,0,2,"(18, 25]"
5187,25,0,2,"(18, 25]"
5188,25,0,2,"(18, 25]"
5189,25,0,2,"(18, 25]"
5190,25,0,2,"(18, 25]"
5191,25,0,3,"(18, 25]"
5192,25,0,3,"(18, 25]"
5193,25,0,3,"(18, 25]"
5194,25,0,3,"(18, 25]"
5195,25,0,3,"(18, 25]"
5196,25,0,3,"(18, 25]"
5197,25,0,3,"(18, 25]"
5198,25,0,3,"(18, 25]"
5199,25,0,3,"(18, 25]"
5200,25,0,3,"(18, 25]"
5201,25,0,3,"(18, 25]"
5202,25,0,3,"(18, 25]"
5203,25,0,3,"(18, 25]"
5204,25,0,3,"(18, 25]"
5205,25,0,3,"(18, 25]"
5206,25,0,3,"(18, 25]"
5207,25,0,3,"(18, 25]"
5208,25,0,3,"(18, 25]"
5209,25,0,3,"(18, 25]"
5210,25,0,3,"(18, 25]"
5211,25,0,3,"(18, 25]"
5212,25,0,3,"(18, 25]"
5213,25,0,3,"(18, 25]"
5214,25,0,3,"(18, 25]"
5215,25,0,3,"(18, 25]"
5216,25,0,3,"(18, 25]"
5217,25,0,3,"(18, 25]"
5218,25,0,3,"(18, 25]"
